

###################################################
################# Relatorio ArLis #################
###################################################

Numero de comparacoes para inserir arvore: 29329
Numero de comparacoes para remover arvore: 7813
Numero de comparacoes para percorrer arvore: 1366
Numero de comparacoes para buscar nivel da arvore: 0
Numero de comparacoes por palavra na lista: 1234


###################################################

[Comparacoes do nó] -> [insercoes] [remocoes] [percurso] [busca nivel]

     [3] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [        E         ]: 

     [0] -> [15]
     [1] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [        o         ]: 

     [0] -> [15]
     [1] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [     habito       ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
     [4] -> [15]
     [5] -> [15]
     [6] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [      vivi        ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
     [4] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [       em         ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [    calcadas.     ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
     [4] -> [15]
     [5] -> [15]
     [6] -> [15]
     [7] -> [15]
     [8] -> [15]
     [9] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [       de         ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [     sofrer,      ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
     [4] -> [15]
     [5] -> [15]
     [6] -> [15]
     [7] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [       que        ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [     Oitenta      ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
     [4] -> [15]
     [5] -> [15]
     [6] -> [15]
     [7] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [      tanto       ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
     [4] -> [15]
     [5] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [       me         ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [    diverte,      ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
     [4] -> [15]
     [5] -> [15]
     [6] -> [15]
     [7] -> [15]
     [8] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [       por        ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [        e         ]: 

     [0] -> [15]
     [1] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [      doce        ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
     [4] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [     herana       ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
     [4] -> [15]
     [5] -> [15]
     [6] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [     Itabira      ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
     [4] -> [15]
     [5] -> [15]
     [6] -> [15]
     [7] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [      cento       ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
     [4] -> [15]
     [5] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [   itabirana.     ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
     [4] -> [15]
     [5] -> [15]
     [6] -> [15]
     [7] -> [15]
     [8] -> [15]
     [9] -> [15]
     [10] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [                  ]: 

     [0] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [       De         ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [       de         ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [     Itabira      ]: 

     [0] -> [14]
     [1] -> [14]
     [2] -> [14]
     [3] -> [14]
     [4] -> [14]
     [5] -> [14]
     [6] -> [14]
     [7] -> [14]
  Contagem de comparacoes nos nós por posicao da lista [     trouxe       ]: 

     [0] -> [14]
     [1] -> [14]
     [2] -> [14]
     [3] -> [14]
     [4] -> [14]
     [5] -> [14]
     [6] -> [14]
  Contagem de comparacoes nos nós por posicao da lista [     prendas      ]: 

     [0] -> [14]
     [1] -> [14]
     [2] -> [14]
     [3] -> [14]
     [4] -> [14]
     [5] -> [14]
     [6] -> [14]
     [7] -> [14]
  Contagem de comparacoes nos nós por posicao da lista [      ferro       ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
     [4] -> [15]
     [5] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [    diversas      ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
     [4] -> [15]
     [5] -> [15]
     [6] -> [15]
     [7] -> [15]
     [8] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [       que        ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [       ora        ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [       Por        ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [       nas        ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [       te         ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [    ofereco:      ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
     [4] -> [15]
     [5] -> [15]
     [6] -> [15]
     [7] -> [15]
     [8] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [      esta        ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
     [4] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [     almas.       ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
     [4] -> [15]
     [5] -> [15]
     [6] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [    baixa...      ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
     [4] -> [15]
     [5] -> [15]
     [6] -> [15]
     [7] -> [15]
     [8] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [       de         ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [     ferro,       ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
     [4] -> [15]
     [5] -> [15]
     [6] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [        E         ]: 

     [0] -> [15]
     [1] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [     futuro       ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
     [4] -> [15]
     [5] -> [15]
     [6] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [       aco        ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [       do         ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [       em         ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [      isso        ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
     [4] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [      esse        ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
     [4] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [     Brasil,      ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
     [4] -> [15]
     [5] -> [15]
     [6] -> [15]
     [7] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [      este        ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
     [4] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [       Sao        ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [   alheamento     ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
     [4] -> [15]
     [5] -> [15]
     [6] -> [15]
     [7] -> [15]
     [8] -> [15]
     [9] -> [15]
     [10] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [    Benedito      ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
     [4] -> [15]
     [5] -> [15]
     [6] -> [15]
     [7] -> [15]
     [8] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [       do         ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [      velho       ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
     [4] -> [15]
     [5] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [       do         ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [    santeiro      ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
     [4] -> [15]
     [5] -> [15]
     [6] -> [15]
     [7] -> [15]
     [8] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [     Alfredo      ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
     [4] -> [15]
     [5] -> [15]
     [6] -> [15]
     [7] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [     Duval;       ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
     [4] -> [15]
     [5] -> [15]
     [6] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [       sou        ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [       que        ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [      este        ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
     [4] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [      couro       ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
     [4] -> [15]
     [5] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [       de         ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [       na         ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [      anta,       ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
     [4] -> [15]
     [5] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [    estendido     ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
     [4] -> [15]
     [5] -> [15]
     [6] -> [15]
     [7] -> [15]
     [8] -> [15]
     [9] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [       no         ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [      vida        ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
     [4] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [      sofa        ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
     [4] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [       da         ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [      sala        ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
     [4] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [     triste,      ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
     [4] -> [15]
     [5] -> [15]
     [6] -> [15]
     [7] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [        e         ]: 

     [0] -> [15]
     [1] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [      Tive        ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
     [4] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [    visitas;      ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
     [4] -> [15]
     [5] -> [15]
     [6] -> [15]
     [7] -> [15]
     [8] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [      este        ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
     [4] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [   porosidade     ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
     [4] -> [15]
     [5] -> [15]
     [6] -> [15]
     [7] -> [15]
     [8] -> [15]
     [9] -> [15]
     [10] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [    orgulho,      ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
     [4] -> [15]
     [5] -> [15]
     [6] -> [15]
     [7] -> [15]
     [8] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [      esta        ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
     [4] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [     cabeca       ]: 

     [0] -> [15]
     [1] -> [15]
     [2] -> [15]
     [3] -> [15]
     [4] -> [15]
     [5] -> [15]
     [6] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [        e         ]: 

     [0] -> [15]
     [1] -> [15]
  Contagem de comparacoes nos nós por posicao da lista [                  ]: 

     [0] -> [15]



#######################################################
################# Imprimindo a Arvore #################
#######################################################



                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                [   Alguns     ]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                [    anos      ]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                [    vivi      ]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                [     em       ]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
                                                                                                                                                                                                                [  Itabira.    ]                                                                                                                                                                                                                                                                                                                                                                                                                                [Principalmente ]                                                                                                                                                                                                                                                                                                                                                                                                                                [    nasci     ]                                                                                                                                                                                                                                                                                                                                                                                                                                [     em       ]                                                                                                                                                                                                                                                                                                                                                                                                                                [   Itabira    ]                                                                                                                                                                                                                                                                                                                                                                                                                                [     Por      ]                                                                                                                                                                                                                                                                                                                                                                                                                                [    isso      ]                                                                                                                                                                                                                                                                                                                                                                                                                                [     sou      ]                                                                                                                                                                                                                                                                                                                                                                                                                                [   triste,    ]                                                                                                                                                                                                                
                                                                [ orgulhoso:   ]                                                                                                                                [     de       ]                                                                                                                                [   ferro.     ]                                                                                                                                [   Noventa    ]                                                                                                                                [     por      ]                                                                                                                                [    cento     ]                                                                                                                                [     de       ]                                                                                                                                [    ferro     ]                                                                                                                                [     nas      ]                                                                                                                                [  calcadas.   ]                                                                                                                                [   Oitenta    ]                                                                                                                                [     por      ]                                                                                                                                [    cento     ]                                                                                                                                [     de       ]                                                                                                                                [    ferro     ]                                                                                                                                [     nas      ]                                                                                                                                [   almas.     ]                                                                                                                                [      E       ]                                                                                                                                [    esse      ]                                                                                                                                [ alheamento   ]                                                                                                                                [     do       ]                                                                                                                                [     que      ]                                                                                                                                [     na       ]                                                                                                                                [    vida      ]                                                                                                                                [      e       ]                                                                                                                                [ porosidade   ]                                                                                                                                [      e       ]                                                                
                [comunicacao.  ]                                [              ]                                [      A       ]                                [   vontade    ]                                [     de       ]                                [    amar,     ]                                [     que      ]                                [     me       ]                                [  paralisa    ]                                [      o       ]                                [  trabalho,   ]                                [     vem      ]                                [     de       ]                                [  Itabira,    ]                                [     de       ]                                [    suas      ]                                [   noites     ]                                [  brancas,    ]                                [     sem      ]                                [  mulheres    ]                                [      e       ]                                [     sem      ]                                [ horizontes.  ]                                [              ]                                [      E       ]                                [      o       ]                                [   habito     ]                                [     de       ]                                [   sofrer,    ]                                [     que      ]                                [    tanto     ]                                [     me       ]                                [  diverte,    ]                                [      e       ]                                [    doce      ]                                [   herana     ]                                [ itabirana.   ]                                [              ]                                [     De       ]                                [   Itabira    ]                                [   trouxe     ]                                [   prendas    ]                                [  diversas    ]                                [     que      ]                                [     ora      ]                                [     te       ]                                [  ofereco:    ]                                [    esta      ]                                [  baixa...    ]                                [     de       ]                                [   ferro,     ]                                [   futuro     ]                                [     aco      ]                                [     do       ]                                [   Brasil,    ]                                [    este      ]                                [     Sao      ]                                [  Benedito    ]                                [     do       ]                                [    velho     ]                                [  santeiro    ]                                [   Alfredo    ]                                [   Duval;     ]                                [    este      ]                                [    couro     ]                                [     de       ]                                [    anta,     ]                                [  estendido   ]                                [     no       ]                                [    sofa      ]                                [     da       ]                                [    sala      ]                                [    Tive      ]                                [  visitas;    ]                                [    este      ]                                [  orgulho,    ]                                [    esta      ]                                [   cabeca     ]                                [              ]                
[    ouro,     ][    tive      ][    gado,     ][    tive      ][  fazendas.   ][    Hoje      ][     sou      ][ funcionario  ][  publico.    ][   Itabira    ][      e       ][   apenas     ][     uma      ][ fotografia   ][     na       ][   parede.    ][     Mas      ][    como      ][    doi!      ]
